phase,model,metrics_used,precision,recall,f1
CV,XGBoost,"paragraph_metric,language_metric,synonym_metric,author_metric",0.7317612380250552,0.8309623430962343,0.7782131661442007
CV,LightGBM,"paragraph_metric,language_metric,synonym_metric,author_metric",0.7022742935906272,0.8527196652719665,0.7702191987906274
CV,Neural Net,"paragraph_metric,language_metric,synonym_metric,author_metric",0.6896929824561403,0.5263598326359833,0.5970574276222117
Test,Logistic Regression,"paragraph_metric,language_metric,synonym_metric,author_metric",0.5173160173160173,0.7993311036789298,0.6281208935611038
Test,Random Forest,"paragraph_metric,language_metric,synonym_metric,author_metric",0.7862903225806451,0.6521739130434783,0.7129798903107861
Test,XGBoost,"paragraph_metric,language_metric,synonym_metric,author_metric",0.749271137026239,0.8595317725752508,0.8006230529595015
Test,LightGBM,"paragraph_metric,language_metric,synonym_metric,author_metric",0.7111716621253406,0.8729096989966555,0.7837837837837838
Test,Neural Net,"paragraph_metric,language_metric,synonym_metric,author_metric",0.7175925925925926,0.5183946488294314,0.6019417475728155
CV,Logistic Regression,"paragraph_metric,language_metric,keywords_metric,author_metric",0.44859359844810864,0.7740585774058577,0.5680073687442432
CV,Random Forest,"paragraph_metric,language_metric,keywords_metric,author_metric",0.566150178784267,0.39748953974895396,0.4670599803343166
CV,XGBoost,"paragraph_metric,language_metric,keywords_metric,author_metric",0.4842175957018133,0.6033472803347281,0.53725782414307
CV,LightGBM,"paragraph_metric,language_metric,keywords_metric,author_metric",0.48099829835507657,0.7096234309623431,0.5733603786342123
CV,Neural Net,"paragraph_metric,language_metric,keywords_metric,author_metric",0.5980746089049338,0.41589958158995816,0.4906219151036525
Test,Logistic Regression,"paragraph_metric,language_metric,keywords_metric,author_metric",0.46804123711340206,0.7591973244147158,0.5790816326530612
Test,Random Forest,"paragraph_metric,language_metric,keywords_metric,author_metric",0.6312849162011173,0.3779264214046823,0.47280334728033474
Test,XGBoost,"paragraph_metric,language_metric,keywords_metric,author_metric",0.5255681818181818,0.6187290969899666,0.5683563748079877
Test,LightGBM,"paragraph_metric,language_metric,keywords_metric,author_metric",0.5159817351598174,0.7558528428093646,0.6132971506105834
Test,Neural Net,"paragraph_metric,language_metric,keywords_metric,author_metric",0.625,0.4682274247491639,0.5353728489483748
CV,Logistic Regression,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.4801239029426949,0.7782426778242678,0.5938697318007663
CV,Random Forest,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.7494252873563219,0.5456066945606695,0.6314769975786925
CV,XGBoost,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.7356589147286822,0.7941422594142259,0.7637826961770624
CV,LightGBM,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.6834482758620689,0.8292887029288702,0.7493383742911153
CV,Neural Net,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.6367432150313153,0.5104602510460251,0.566651184393869
Test,Logistic Regression,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.4880694143167028,0.7525083612040134,0.5921052631578947
Test,Random Forest,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.7674418604651163,0.5518394648829431,0.642023346303502
Test,XGBoost,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.7387387387387387,0.822742474916388,0.7784810126582279
Test,LightGBM,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.712707182320442,0.862876254180602,0.7806354009077155
Test,Neural Net,"paragraph_metric,synonym_metric,keywords_metric,author_metric",0.630901287553648,0.4916387959866221,0.5526315789473685
CV,Logistic Regression,"language_metric,synonym_metric,keywords_metric,author_metric",0.46846846846846846,0.7832635983263598,0.5862824929533355
CV,Random Forest,"language_metric,synonym_metric,keywords_metric,author_metric",0.7716701902748414,0.6108786610878661,0.6819243344231667
CV,XGBoost,"language_metric,synonym_metric,keywords_metric,author_metric",0.728993186979561,0.8058577405857741,0.7655007949125596
CV,LightGBM,"language_metric,synonym_metric,keywords_metric,author_metric",0.6868055555555556,0.8276150627615063,0.7506641366223908
CV,Neural Net,"language_metric,synonym_metric,keywords_metric,author_metric",0.6479438314944834,0.5405857740585774,0.5894160583941606
Test,Logistic Regression,"language_metric,synonym_metric,keywords_metric,author_metric",0.4797570850202429,0.7926421404682275,0.5977301387137453
Test,Random Forest,"language_metric,synonym_metric,keywords_metric,author_metric",0.8215962441314554,0.5852842809364549,0.68359375
Test,XGBoost,"language_metric,synonym_metric,keywords_metric,author_metric",0.754601226993865,0.822742474916388,0.7872
Test,LightGBM,"language_metric,synonym_metric,keywords_metric,author_metric",0.735632183908046,0.8561872909698997,0.7913446676970634
Test,Neural Net,"language_metric,synonym_metric,keywords_metric,author_metric",0.6980392156862745,0.5953177257525084,0.6425992779783394
CV,Logistic Regression,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.610579628587507,0.9079497907949791,0.7301480484522207
CV,Random Forest,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.8822075782537068,0.896234309623431,0.8891656288916563
CV,XGBoost,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.8729281767955801,0.9255230125523013,0.8984565393988627
CV,LightGBM,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.8625192012288786,0.9397489539748954,0.8994793752503003
CV,Neural Net,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.8470394736842105,0.8619246861924686,0.854417254251348
Test,Logistic Regression,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.6244343891402715,0.9230769230769231,0.7449392712550608
Test,Random Forest,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.8683385579937304,0.9264214046822743,0.8964401294498382
Test,XGBoost,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.8633540372670807,0.9297658862876255,0.895330112721417
Test,LightGBM,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.8473053892215568,0.9464882943143813,0.8941548183254344
Test,Neural Net,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric",0.8107255520504731,0.8595317725752508,0.8344155844155844
CV,Logistic Regression,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.6387434554973822,0.9188284518828452,0.7536032944406315
CV,Random Forest,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.8826446280991735,0.8937238493723849,0.8881496881496882
CV,XGBoost,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.872954014029618,0.9372384937238494,0.903954802259887
CV,LightGBM,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.8685015290519877,0.9506276150627615,0.9077107471034759
CV,Neural Net,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.8538775510204082,0.8753138075313808,0.8644628099173554
Test,Logistic Regression,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.6388888888888888,0.9230769230769231,0.7551299589603283
Test,Random Forest,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.8910256410256411,0.9297658862876255,0.9099836333878887
Test,XGBoost,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.8738461538461538,0.9498327759197325,0.9102564102564102
Test,LightGBM,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.8592814371257484,0.959866220735786,0.9067930489731437
Test,Neural Net,"name_metric,paragraph_metric,language_metric,synonym_metric,author_metric",0.8538205980066446,0.8595317725752508,0.8566666666666667
CV,Logistic Regression,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.6419392523364486,0.9196652719665271,0.7561059511523908
CV,Random Forest,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.8520325203252033,0.8769874476987448,0.8643298969072165
CV,XGBoost,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.8325652841781874,0.907112970711297,0.868241890268322
CV,LightGBM,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.8332081141998497,0.9280334728033472,0.8780680918448139
CV,Neural Net,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.8437246963562753,0.8719665271966527,0.8576131687242798
Test,Logistic Regression,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.6519721577726219,0.939799331103679,0.7698630136986301
Test,Random Forest,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.8308157099697885,0.919732441471572,0.873015873015873
Test,XGBoost,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.8148148148148148,0.9565217391304348,0.88
Test,LightGBM,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.8160919540229885,0.9498327759197325,0.8778979907264297
Test,Neural Net,"name_metric,paragraph_metric,language_metric,keywords_metric,author_metric",0.8284023668639053,0.9364548494983278,0.8791208791208791
CV,Logistic Regression,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.633964429145152,0.9246861924686193,0.7522123893805309
CV,Random Forest,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.8539505187549881,0.895397489539749,0.8741830065359477
CV,XGBoost,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.8547140649149922,0.9255230125523013,0.8887103254319003
CV,LightGBM,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.8395802098950524,0.9372384937238494,0.88572558323448
CV,Neural Net,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.8147859922178988,0.8761506276150628,0.8443548387096774
Test,Logistic Regression,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.6289592760180995,0.9297658862876255,0.7503373819163293
Test,Random Forest,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.8461538461538461,0.919732441471572,0.8814102564102564
Test,XGBoost,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.8445121951219512,0.9264214046822743,0.8835725677830941
Test,LightGBM,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.8284883720930233,0.9531772575250836,0.8864696734059098
Test,Neural Net,"name_metric,paragraph_metric,synonym_metric,keywords_metric,author_metric",0.788135593220339,0.9331103678929766,0.8545176110260337
CV,Logistic Regression,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.6312785388127854,0.9255230125523013,0.7505938242280285
CV,Random Forest,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8893476465730801,0.901255230125523,0.8952618453865336
CV,XGBoost,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8809148264984227,0.9347280334728033,0.9070239545269996
CV,LightGBM,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8684615384615385,0.9447698744769875,0.9050100200400801
CV,Neural Net,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8357487922705314,0.8686192468619247,0.8518670496512105
Test,Logistic Regression,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.6394557823129252,0.9431438127090301,0.7621621621621621
Test,Random Forest,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8896321070234113,0.8896321070234113,0.8896321070234113
Test,XGBoost,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8611111111111112,0.9331103678929766,0.8956661316211878
Test,LightGBM,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8644578313253012,0.959866220735786,0.9096671949286846
Test,Neural Net,"name_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8100890207715133,0.9130434782608695,0.8584905660377359
CV,Logistic Regression,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.49717804002052335,0.8108786610878661,0.6164122137404581
CV,Random Forest,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.769656699889258,0.5815899581589958,0.6625357483317446
CV,XGBoost,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.7509727626459144,0.8075313807531381,0.7782258064516129
CV,LightGBM,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.6986591390261115,0.8284518828451883,0.7580398162327718
CV,Neural Net,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.670061099796334,0.5506276150627615,0.6045016077170418
Test,Logistic Regression,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.5182795698924731,0.8060200668896321,0.6308900523560209
Test,Random Forest,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8060344827586207,0.6254180602006689,0.704331450094162
Test,XGBoost,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.7824773413897281,0.8662207357859532,0.8222222222222222
Test,LightGBM,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.7429378531073446,0.8795986622073578,0.8055130168453293
Test,Neural Net,"paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.7385892116182573,0.5953177257525084,0.6592592592592592
CV,Logistic Regression,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.6447445684086905,0.9188284518828452,0.7577639751552795
CV,Random Forest,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8845836768342952,0.897907949790795,0.8911960132890365
CV,XGBoost,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8780680918448139,0.9280334728033472,0.9023596419853539
CV,LightGBM,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8685847589424572,0.9347280334728033,0.9004433696090286
CV,Neural Net,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8467741935483871,0.8786610878661087,0.8624229979466119
Test,Logistic Regression,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.641860465116279,0.9230769230769231,0.757201646090535
Test,Random Forest,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8785942492012779,0.919732441471572,0.8986928104575164
Test,XGBoost,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8823529411764706,0.9531772575250836,0.9163987138263665
Test,LightGBM,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8516320474777448,0.959866220735786,0.9025157232704403
Test,Neural Net,"name_metric,paragraph_metric,language_metric,synonym_metric,keywords_metric,author_metric",0.8205882352941176,0.9331103678929766,0.8732394366197183
